:START_ID,:END_ID,:TYPE
Q183,Q56025,P209
Q183,2480,P2250
Q183,2481,P1968
Q183,Q37251,P78
Q183,Q3624078,P31
Q183,Q43702,P31
Q183,Q6256,P31
Q183,Q1350565,P3403
Q183,Q3375,P610
Q183,Q7463306,P1464
Q183,2482,P1813
Q183,2483,P1813
Q183,2484,P1813
Q183,2485,P1813
Q183,2486,P1813
Q183,2487,P1813
Q183,2488,P1813
Q183,2489,P1813
Q183,2490,P1813
Q183,2491,P1813
Q183,2492,P1813
Q183,Q14565199,P1622
Q183,Q76658,P35
Q183,2493,P2982
Q183,Q514001,P1589
Q183,2494,P5180
Q183,2495,P443
Q183,2496,P443
Q183,2497,P443
Q183,2498,P443
Q183,2499,P443
Q183,2500,P269
Q183,Q985,P150
Q183,Q980,P150
Q183,Q64,P150
Q183,Q1209,P150
Q183,Q1055,P150
Q183,Q1196,P150
Q183,Q1197,P150
Q183,Q1198,P150
Q183,Q1200,P150
Q183,Q1201,P150
Q183,Q1202,P150
Q183,Q1206,P150
Q183,Q1194,P150
Q183,Q1205,P150
Q183,Q1208,P150
Q183,Q1199,P150
Q183,2501,P3024
Q183,2502,P1281
Q183,2503,P244
Q183,2504,P3529
Q183,2505,P625
Q183,Q2041543,P1343
Q183,Q4114391,P1343
Q183,Q602358,P1343
Q183,Q4173137,P1343
Q183,Q19180675,P1343
Q183,Q1419983,P1343
Q183,2506,P1670
Q183,2507,P5019
Q183,2508,P5019
Q183,2509,P1842
Q183,2510,P5250
Q183,2511,P6573
Q183,2512,P6591
Q183,2513,P4801
Q183,Q183,P17
Q183,2514,P6794
Q183,2515,P6794
Q183,Q327274,P2936
Q183,Q387066,P2936
Q183,Q32145,P2936
Q183,Q27154,P2936
Q183,Q1365342,P2936
Q183,Q131339,P2936
Q183,Q149208,P2936
Q183,Q699284,P2936
Q183,Q497345,P2936
Q183,Q505655,P2936
Q183,Q9051,P2936
Q183,Q9035,P2936
Q183,Q13286,P2936
Q183,Q13248,P2936
Q183,Q23014,P2936
Q183,Q188,P2936
Q183,Q28224,P2936
Q183,Q25433,P2936
Q183,Q33282,P2936
Q183,Q6593714,P2936
Q183,2516,P6849
Q183,2517,P7012
Q183,2518,P5140
Q183,2519,P3864
Q183,2520,P3241
Q183,2521,P4839
Q183,2522,P1296
Q183,2523,P6766
Q183,2524,P5002
Q183,Q838116,P1344
Q183,2525,P856
Q183,2526,P7471
Q183,2527,P1245
Q183,2528,P902
Q183,2529,P3067
Q183,Q1979615,P2596
Q183,2530,P5400
Q183,Q12046593,P4614
Q183,Q9210293,P4614
Q183,Q1434368,P4614
Q183,Q12046596,P4614
Q183,Q29017011,P4614
Q183,2531,P7870
Q183,Q8607377,P7867
Q183,2532,P6404
Q183,2533,P7818
Q183,2534,P7829
Q183,2535,P7827
Q183,2536,P7832
Q183,2537,P7822
Q183,2538,P6058
Q183,2539,P2799
Q183,2540,P7859
Q183,2541,P6262
Q183,2542,P6262
Q183,2543,P6262
Q183,2544,P6900
Q183,2545,P6897
Q183,2546,P1273
Q183,2547,P7028
Q183,2548,P7369
Q183,2549,P1890
Q183,2550,P4619
Q183,2551,P5437
Q183,2552,P7314
Q183,Q27496,P361
Q183,Q27509,P361
Q183,Q59273239,P8402
Q183,Q61171716,P8402
Q183,2553,P8408
Q183,2554,P8432
Q183,2555,P571
Q183,2556,P1249
Q183,2557,P4073
Q183,2558,P5843
Q183,2559,P8519
Q183,2560,P8483
Q183,2561,P672
Q183,2562,P5063
Q183,2563,P1438
Q183,2564,P6839
